countrycode,year,month,area,births,TFR,country,births_yearly,population,modate,CBR
DEUTNP,2014,9,1,59766.672,1.48,Germany,715558.94,81376080,656,.0088134017
DEUTNP,2014,10,1,60154.98,1.48,Germany,715558.94,81376080,657,.0088706631
DEUTNP,2014,11,1,60478.91,1.49,Germany,715558.94,81376080,658,.0089184307
DEUTNP,2014,12,1,60782.129,1.5,Germany,715558.94,81376080,659,.0089631444
DEUTNP,2015,1,1,60235.121,1.48,Germany,737562.5,82077550.5,660,.0088065667
DEUTNP,2015,2,1,60158.551,1.48,Germany,737562.5,82077550.5,661,.0087953722
DEUTNP,2015,3,1,60524.379,1.49,Germany,737562.5,82077550.5,662,.0088488571
DEUTNP,2015,4,1,60229.781,1.48,Germany,737562.5,82077550.5,663,.0088057863
DEUTNP,2015,5,1,61490.77,1.51,Germany,737562.5,82077550.5,664,.0089901472
DEUTNP,2015,6,1,61582.16,1.51,Germany,737562.5,82077550.5,665,.0090035088
DEUTNP,2015,7,1,61108.711,1.49,Germany,737562.5,82077550.5,666,.0089342883
DEUTNP,2015,8,1,62168.172,1.52,Germany,737562.5,82077550.5,667,.0090891849
DEUTNP,2015,9,1,62582,1.53,Germany,737562.5,82077550.5,668,.0091496883
DEUTNP,2015,10,1,62351.781,1.52,Germany,737562.5,82077550.5,669,.0091160294
DEUTNP,2015,11,1,62361.34,1.52,Germany,737562.5,82077550.5,670,.0091174273
DEUTNP,2015,12,1,62769.762,1.53,Germany,737562.5,82077550.5,671,.00917714
DEUTNP,2016,1,1,63931.68,1.55,Germany,790761.06,82760102.5,672,.0092699276
DEUTNP,2016,2,1,65035.449,1.58,Germany,790761.06,82760102.5,673,.0094299717
DEUTNP,2016,3,1,65366.66,1.59,Germany,790761.06,82760102.5,674,.0094779963
DEUTNP,2016,4,1,64163.289,1.5599999,Germany,790761.06,82760102.5,675,.0093035102
DEUTNP,2016,5,1,64388.922,1.5599999,Germany,790761.06,82760102.5,676,.0093362266
DEUTNP,2016,6,1,64986.898,1.5700001,Germany,790761.06,82760102.5,677,.0094229318
DEUTNP,2016,7,1,66291.852,1.6,Germany,790761.06,82760102.5,678,.0096121468
DEUTNP,2016,8,1,66446.68,1.61,Germany,790761.06,82760102.5,679,.0096345963
DEUTNP,2016,9,1,66520.82,1.61,Germany,790761.06,82760102.5,680,.0096453466
DEUTNP,2016,10,1,67248.289,1.62,Germany,790761.06,82760102.5,681,.0097508272
DEUTNP,2016,11,1,67409.109,1.63,Germany,790761.06,82760102.5,682,.0097741457
DEUTNP,2016,12,1,68971.391,1.66,Germany,790761.06,82760102.5,683,.010000672
DEUTNP,2017,1,1,64706.41,1.5599999,Germany,786445.56,83104007,684,.0093434351
DEUTNP,2017,2,1,66467.242,1.6,Germany,786445.56,83104007,685,.0095976945
DEUTNP,2017,3,1,65600.453,1.58,Germany,786445.56,83104007,686,.0094725331
DEUTNP,2017,4,1,65927.656,1.59,Germany,786445.56,83104007,687,.0095197801
DEUTNP,2017,5,1,67108.477,1.61,Germany,786445.56,83104007,688,.0096902875
DEUTNP,2017,6,1,64133.02,1.54,Germany,786445.56,83104007,689,.0092606395
DEUTNP,2017,7,1,64940.512,1.5599999,Germany,786445.56,83104007,690,.0093772393
DEUTNP,2017,8,1,65041.648,1.5599999,Germany,786445.56,83104007,691,.0093918433
DEUTNP,2017,9,1,64672.699,1.55,Germany,786445.56,83104007,692,.009338568
DEUTNP,2017,10,1,65078.219,1.5599999,Germany,786445.56,83104007,693,.0093971239
DEUTNP,2017,11,1,66154.25,1.58,Germany,786445.56,83104007,694,.0095524993
DEUTNP,2017,12,1,66614.992,1.59,Germany,786445.56,83104007,695,.0096190292
DEUTNP,2018,1,1,66059.352,1.58,Germany,787672.63,83368505.5,696,.0095085334
DEUTNP,2018,2,1,65861.438,1.5700001,Germany,787672.63,83368505.5,697,.0094800461
DEUTNP,2018,3,1,66000.461,1.58,Germany,787672.63,83368505.5,698,.0095000565
DEUTNP,2018,4,1,65903.992,1.5700001,Germany,787672.63,83368505.5,699,.0094861714
DEUTNP,2018,5,1,66712.141,1.59,Germany,787672.63,83368505.5,700,.0096024955
DEUTNP,2018,6,1,66608.727,1.59,Germany,787672.63,83368505.5,701,.0095876101
DEUTNP,2018,7,1,66254.758,1.58,Germany,787672.63,83368505.5,702,.0095366603
DEUTNP,2018,8,1,65158.922,1.55,Germany,787672.63,83368505.5,703,.0093789259
DEUTNP,2018,9,1,65766.68,1.5700001,Germany,787672.63,83368505.5,704,.0094664069
DEUTNP,2018,10,1,65063.059,1.55,Germany,787672.63,83368505.5,705,.0093651274
DEUTNP,2018,11,1,63952.781,1.52,Germany,787672.63,83368505.5,706,.0092053153
DEUTNP,2018,12,1,64330.34,1.53,Germany,787672.63,83368505.5,707,.0092596607
DEUTNP,2019,1,1,64153.898,1.53,Germany,778244.13,83559186.5,708,.0092131915
DEUTNP,2019,2,1,64348.469,1.53,Germany,778244.13,83559186.5,709,.0092411339
DEUTNP,2019,3,1,64554.359,1.54,Germany,778244.13,83559186.5,710,.0092707016
DEUTNP,2019,4,1,65571.859,1.5599999,Germany,778244.13,83559186.5,711,.0094168261
DEUTNP,2019,5,1,64267.52,1.53,Germany,778244.13,83559186.5,712,.0092295082
DEUTNP,2019,6,1,65563.656,1.5599999,Germany,778244.13,83559186.5,713,.0094156479
DEUTNP,2019,7,1,65159.23,1.55,Germany,778244.13,83559186.5,714,.0093575679
DEUTNP,2019,8,1,65447.449,1.55,Germany,778244.13,83559186.5,715,.0093989596
DEUTNP,2019,9,1,65109.039,1.55,Germany,778244.13,83559186.5,716,.0093503604
DEUTNP,2019,10,1,64759.52,1.54,Germany,778244.13,83559186.5,717,.0093001649
DEUTNP,2019,11,1,64901.75,1.54,Germany,778244.13,83559186.5,718,.0093205906
DEUTNP,2019,12,1,64407.371,1.53,Germany,778244.13,83559186.5,719,.0092495931
DEUTNP,2020,1,1,64982.93,1.54,Germany,771446.38,83628708.5,720,.009324491
DEUTNP,2020,2,1,63909.359,1.52,Germany,771446.38,83628708.5,721,.0091704428
DEUTNP,2020,3,1,64215.629,1.53,Germany,771446.38,83628708.5,722,.0092143901
DEUTNP,2020,4,1,64444.379,1.53,Germany,771446.38,83628708.5,723,.0092472136
DEUTNP,2020,5,1,64746.871,1.54,Germany,771446.38,83628708.5,724,.0092906188
DEUTNP,2020,6,1,63673.34,1.51,Germany,771446.38,83628708.5,725,.0091365762
DEUTNP,2020,7,1,64105.051,1.52,Germany,771446.38,83628708.5,726,.0091985231
DEUTNP,2020,8,1,64277.48,1.53,Germany,771446.38,83628708.5,727,.0092232656
DEUTNP,2020,9,1,64419.988,1.53,Germany,771446.38,83628708.5,728,.0092437137
DEUTNP,2020,10,1,64094.121,1.52,Germany,771446.38,83628708.5,729,.0091969548
DEUTNP,2020,11,1,63649.719,1.51,Germany,771446.38,83628708.5,730,.0091331871
DEUTNP,2020,12,1,64927.512,1.54,Germany,771446.38,83628708.5,731,.0093165394
DEUTNP,2021,1,1,66803.813,1.59,Germany,796268.75,83697082.5,732,.0095779411
DEUTNP,2021,2,1,67973.93,1.62,Germany,796268.75,83697082.5,733,.0097457059
DEUTNP,2021,3,1,68507.563,1.63,Germany,796268.75,83697082.5,734,.009822215
DEUTNP,2021,4,1,66801.117,1.59,Germany,796268.75,83697082.5,735,.0095775547
DEUTNP,2021,5,1,64366.602,1.53,Germany,796268.75,83697082.5,736,.009228508
DEUTNP,2021,6,1,64016.539,1.53,Germany,796268.75,83697082.5,737,.0091783181
DEUTNP,2021,7,1,65414.898,1.5599999,Germany,796268.75,83697082.5,738,.0093788067
DEUTNP,2021,8,1,66650.328,1.59,Germany,796268.75,83697082.5,739,.0095559359
DEUTNP,2021,9,1,66243.547,1.58,Germany,796268.75,83697082.5,740,.0094976136
DEUTNP,2021,10,1,67489.641,1.61,Germany,796268.75,83697082.5,741,.0096762711
DEUTNP,2021,11,1,66463.852,1.58,Germany,796268.75,83697082.5,742,.0095291995
DEUTNP,2021,12,1,65536.906,1.5599999,Germany,796268.75,83697082.5,743,.0093962997
DEUTNP,2022,1,1,60672.219,1.4400001,Germany,738750.88,84086227,744,.0086585721
DEUTNP,2022,2,1,60094.84,1.4299999,Germany,738750.88,84086227,745,.0085761733
DEUTNP,2022,3,1,59269.121,1.41,Germany,738750.88,84086227,746,.008458335
DEUTNP,2022,4,1,60831.301,1.4400001,Germany,738750.88,84086227,747,.008681274
DEUTNP,2022,5,1,64191.16,1.52,Germany,738750.88,84086227,748,.0091607617
DEUTNP,2022,6,1,62748.191,1.49,Germany,738750.88,84086227,749,.0089548351
DEUTNP,2022,7,1,62671.488,1.49,Germany,738750.88,84086227,750,.0089438884
DEUTNP,2022,8,1,62244.602,1.48,Germany,738750.88,84086227,751,.0088829678
DEUTNP,2022,9,1,62098.219,1.48,Germany,738750.88,84086227,752,.0088620773
DEUTNP,2022,10,1,61812.219,1.47,Germany,738750.88,84086227,753,.008821262
DEUTNP,2022,11,1,61375.141,1.46,Germany,738750.88,84086227,754,.0087588858
DEUTNP,2022,12,1,60742.379,1.45,Germany,738750.88,84086227,755,.0086685847
DEUTNP,2023,1,1,59164.988,1.41,Germany,694327.44,84548231,756,.0083973352
DEUTNP,2023,2,1,59256.641,1.41,Germany,694327.44,84548231,757,.0084103439
DEUTNP,2023,3,1,58612.578,1.4,Germany,694327.44,84548231,758,.0083189318
DEUTNP,2023,4,1,57805.109,1.38,Germany,694327.44,84548231,759,.008204327
DEUTNP,2023,5,1,58044.219,1.39,Germany,694327.44,84548231,760,.0082382634
DEUTNP,2023,6,1,57850.551,1.39,Germany,694327.44,84548231,761,.0082107764
DEUTNP,2023,7,1,57667.879,1.38,Germany,694327.44,84548231,762,.0081848493
DEUTNP,2023,8,1,56564.5,1.36,Germany,694327.44,84548231,763,.0080282465
DEUTNP,2023,9,1,55445.559,1.33,Germany,694327.44,84548231,764,.0078694336
DEUTNP,2023,10,1,56780.789,1.36,Germany,694327.44,84548231,765,.0080589438
DEUTNP,2023,11,1,59038.711,1.42,Germany,694327.44,84548231,766,.0083794128
DEUTNP,2023,12,1,58095.93,1.4,Germany,694327.44,84548231,767,.0082456032
DEUTNP,2024,1,1,56880.98,1.37,Germany,394033.22,84552242,768,.0080727814
DEUTNP,2024,2,1,57649.141,1.39,Germany,394033.22,84552242,769,.008181802
DEUTNP,2024,3,1,57741.488,1.39,Germany,394033.22,84552242,770,.0081949085
DEUTNP,2024,4,1,57054.352,1.37,Germany,394033.22,84552242,771,.0080973869
DEUTNP,2024,5,1,56076,1.35,Germany,394033.22,84552242,772,.0079585351
DEUTNP,2024,6,1,53891.801,1.3,Germany,394033.22,84552242,773,.0076485449
DEUTNP,2024,7,1,54739.449,1.3200001,Germany,394033.22,84552242,774,.0077688466
HUN,2012,1,1,7701.6802,1.36,Hungary,90149.508,9916623,624,.0093197208
HUN,2012,2,1,7702.3799,1.36,Hungary,90149.508,9916623,625,.0093205683
HUN,2012,3,1,7651.04,1.35,Hungary,90149.508,9916623,626,.0092584426
HUN,2012,4,1,7637.9102,1.35,Hungary,90149.508,9916623,627,.0092425542
HUN,2012,5,1,7589.4199,1.35,Hungary,90149.508,9916623,628,.0091838762
HUN,2012,6,1,7256.5098,1.29,Hungary,90149.508,9916623,629,.0087810252
HUN,2012,7,1,7352.1001,1.3099999,Hungary,90149.508,9916623,630,.0088966982
HUN,2012,8,1,7651.9702,1.36,Hungary,90149.508,9916623,631,.0092595676
HUN,2012,9,1,7489.04,1.34,Hungary,90149.508,9916623,632,.0090624075
HUN,2012,10,1,7311.5298,1.3099999,Hungary,90149.508,9916623,633,.0088476045
HUN,2012,11,1,7386.5,1.3200001,Hungary,90149.508,9916623,634,.0089383246
HUN,2012,12,1,7419.4302,1.33,Hungary,90149.508,9916623,635,.0089781731
HUN,2013,1,1,7413.7598,1.33,Hungary,88728.008,9889346.5,636,.0089960564
HUN,2013,2,1,7470.2002,1.35,Hungary,88728.008,9889346.5,637,.0090645421
HUN,2013,3,1,7359.5801,1.33,Hungary,88728.008,9889346.5,638,.0089303134
HUN,2013,4,1,6983.4199,1.26,Hungary,88728.008,9889346.5,639,.0084738703
HUN,2013,5,1,7237.6401,1.3099999,Hungary,88728.008,9889346.5,640,.0087823477
HUN,2013,6,1,7406.5,1.34,Hungary,88728.008,9889346.5,641,.008987247
HUN,2013,7,1,7416.4702,1.35,Hungary,88728.008,9889346.5,642,.0089993449
HUN,2013,8,1,7475.2798,1.36,Hungary,88728.008,9889346.5,643,.0090707066
HUN,2013,9,1,7428.7798,1.35,Hungary,88728.008,9889346.5,644,.0090142824
HUN,2013,10,1,7588.9102,1.39,Hungary,88728.008,9889346.5,645,.0092085889
HUN,2013,11,1,7581.9902,1.39,Hungary,88728.008,9889346.5,646,.0092001921
